"Town/County","FIPS","Year","Measure Type","Variable","Value"
"Waterbury","0900980070",2002,"Number","Total Assisted Units",10371
"Waterbury","0900980070",2003,"Number","Total Assisted Units",10593
"Waterbury","0900980070",2004,"Number","Total Assisted Units",9696
"Waterbury","0900980070",2005,"Number","Total Assisted Units",9534
"Waterbury","0900980070",2006,"Number","Total Assisted Units",9628
"Waterbury","0900980070",2007,"Number","Total Assisted Units",9788
"Waterbury","0900980070",2008,"Number","Total Assisted Units",10142
"Waterbury","0900980070",2009,"Number","Total Assisted Units",9732
"Waterbury","0900980070",2010,"Number","Total Assisted Units",10337
"Waterbury","0900980070",2011,"Number","Total Assisted Units",10569
"Waterbury","0900980070",2012,"Number","Total Assisted Units",10601
"Waterbury","0900980070",2013,"Number","Total Assisted Units",11189
"Waterbury","0900980070",2014,"Number","Total Assisted Units",10898
"Waterbury","0900980070",2015,"Number","Total Assisted Units",11066
"Waterbury","0900980070",2016,"Number","Total Assisted Units",10198
"Waterford","0901180280",2002,"Number","Total Assisted Units",353
"Waterford","0901180280",2003,"Number","Total Assisted Units",321
"Waterford","0901180280",2004,"Number","Total Assisted Units",282
"Waterford","0901180280",2005,"Number","Total Assisted Units",264
"Waterford","0901180280",2006,"Number","Total Assisted Units",274
"Waterford","0901180280",2007,"Number","Total Assisted Units",296
"Waterford","0901180280",2008,"Number","Total Assisted Units",308
"Waterford","0901180280",2009,"Number","Total Assisted Units",320
"Waterford","0901180280",2010,"Number","Total Assisted Units",329
"Waterford","0901180280",2011,"Number","Total Assisted Units",328
"Waterford","0901180280",2012,"Number","Total Assisted Units",348
"Waterford","0901180280",2013,"Number","Total Assisted Units",390
"Waterford","0901180280",2014,"Number","Total Assisted Units",382
"Waterford","0901180280",2015,"Number","Total Assisted Units",403
"Waterford","0901180280",2016,"Number","Total Assisted Units",362
"Watertown","0900580490",2002,"Number","Total Assisted Units",495
"Watertown","0900580490",2003,"Number","Total Assisted Units",368
"Watertown","0900580490",2004,"Number","Total Assisted Units",294
"Watertown","0900580490",2005,"Number","Total Assisted Units",339
"Watertown","0900580490",2006,"Number","Total Assisted Units",339
"Watertown","0900580490",2007,"Number","Total Assisted Units",354
"Watertown","0900580490",2008,"Number","Total Assisted Units",360
"Watertown","0900580490",2009,"Number","Total Assisted Units",353
"Watertown","0900580490",2010,"Number","Total Assisted Units",369
"Watertown","0900580490",2011,"Number","Total Assisted Units",359
"Watertown","0900580490",2012,"Number","Total Assisted Units",364
"Watertown","0900580490",2013,"Number","Total Assisted Units",375
"Watertown","0900580490",2014,"Number","Total Assisted Units",368
"Watertown","0900580490",2015,"Number","Total Assisted Units",394
"Watertown","0900580490",2016,"Number","Total Assisted Units",387
"Westbrook","0900781680",2002,"Number","Total Assisted Units",194
"Westbrook","0900781680",2003,"Number","Total Assisted Units",179
"Westbrook","0900781680",2004,"Number","Total Assisted Units",180
"Westbrook","0900781680",2005,"Number","Total Assisted Units",176
"Westbrook","0900781680",2006,"Number","Total Assisted Units",175
"Westbrook","0900781680",2007,"Number","Total Assisted Units",175
"Westbrook","0900781680",2008,"Number","Total Assisted Units",178
"Westbrook","0900781680",2009,"Number","Total Assisted Units",181
"Westbrook","0900781680",2010,"Number","Total Assisted Units",182
"Westbrook","0900781680",2011,"Number","Total Assisted Units",184
"Westbrook","0900781680",2012,"Number","Total Assisted Units",185
"Westbrook","0900781680",2013,"Number","Total Assisted Units",187
"Westbrook","0900781680",2014,"Number","Total Assisted Units",188
"Westbrook","0900781680",2015,"Number","Total Assisted Units",188
"Westbrook","0900781680",2016,"Number","Total Assisted Units",195
"West Hartford","0900382590",2002,"Number","Total Assisted Units",1858
"West Hartford","0900382590",2003,"Number","Total Assisted Units",1699
"West Hartford","0900382590",2004,"Number","Total Assisted Units",1623
"West Hartford","0900382590",2005,"Number","Total Assisted Units",1601
"West Hartford","0900382590",2006,"Number","Total Assisted Units",1627
"West Hartford","0900382590",2007,"Number","Total Assisted Units",1831
"West Hartford","0900382590",2008,"Number","Total Assisted Units",1799
"West Hartford","0900382590",2009,"Number","Total Assisted Units",1800
"West Hartford","0900382590",2010,"Number","Total Assisted Units",1850
"West Hartford","0900382590",2011,"Number","Total Assisted Units",2069
"West Hartford","0900382590",2012,"Number","Total Assisted Units",2075
"West Hartford","0900382590",2013,"Number","Total Assisted Units",2136
"West Hartford","0900382590",2014,"Number","Total Assisted Units",2056
"West Hartford","0900382590",2015,"Number","Total Assisted Units",1981
"West Hartford","0900382590",2016,"Number","Total Assisted Units",1928
"West Haven","0900982870",2002,"Number","Total Assisted Units",2830
"West Haven","0900982870",2003,"Number","Total Assisted Units",2929
"West Haven","0900982870",2004,"Number","Total Assisted Units",2782
"West Haven","0900982870",2005,"Number","Total Assisted Units",2684
"West Haven","0900982870",2006,"Number","Total Assisted Units",2667
"West Haven","0900982870",2007,"Number","Total Assisted Units",2727
"West Haven","0900982870",2008,"Number","Total Assisted Units",2643
"West Haven","0900982870",2009,"Number","Total Assisted Units",2782
"West Haven","0900982870",2010,"Number","Total Assisted Units",2705
"West Haven","0900982870",2011,"Number","Total Assisted Units",2819
"West Haven","0900982870",2012,"Number","Total Assisted Units",2942
"West Haven","0900982870",2013,"Number","Total Assisted Units",3066
"West Haven","0900982870",2014,"Number","Total Assisted Units",2904
"West Haven","0900982870",2015,"Number","Total Assisted Units",2930
"West Haven","0900982870",2016,"Number","Total Assisted Units",2911
"Weston","0900183430",2002,"Number","Total Assisted Units",1
"Weston","0900183430",2003,"Number","Total Assisted Units",1
"Weston","0900183430",2004,"Number","Total Assisted Units",1
"Weston","0900183430",2005,"Number","Total Assisted Units",0
"Weston","0900183430",2006,"Number","Total Assisted Units",1
"Weston","0900183430",2007,"Number","Total Assisted Units",1
"Weston","0900183430",2008,"Number","Total Assisted Units",1
"Weston","0900183430",2009,"Number","Total Assisted Units",1
"Weston","0900183430",2010,"Number","Total Assisted Units",1
"Weston","0900183430",2011,"Number","Total Assisted Units",1
"Weston","0900183430",2012,"Number","Total Assisted Units",1
"Weston","0900183430",2013,"Number","Total Assisted Units",1
"Weston","0900183430",2014,"Number","Total Assisted Units",1
"Weston","0900183430",2015,"Number","Total Assisted Units",3
"Weston","0900183430",2016,"Number","Total Assisted Units",3
"Westport","0900183500",2002,"Number","Total Assisted Units",181
"Westport","0900183500",2003,"Number","Total Assisted Units",202
"Westport","0900183500",2004,"Number","Total Assisted Units",225
"Westport","0900183500",2005,"Number","Total Assisted Units",220
"Westport","0900183500",2006,"Number","Total Assisted Units",217
"Westport","0900183500",2007,"Number","Total Assisted Units",216
"Westport","0900183500",2008,"Number","Total Assisted Units",219
"Westport","0900183500",2009,"Number","Total Assisted Units",232
"Westport","0900183500",2010,"Number","Total Assisted Units",233
"Westport","0900183500",2011,"Number","Total Assisted Units",282
"Westport","0900183500",2012,"Number","Total Assisted Units",282
"Westport","0900183500",2013,"Number","Total Assisted Units",286
"Westport","0900183500",2014,"Number","Total Assisted Units",313
"Westport","0900183500",2015,"Number","Total Assisted Units",319
"Westport","0900183500",2016,"Number","Total Assisted Units",324
"Wethersfield","0900384900",2002,"Number","Total Assisted Units",881
"Wethersfield","0900384900",2003,"Number","Total Assisted Units",818
"Wethersfield","0900384900",2004,"Number","Total Assisted Units",805
"Wethersfield","0900384900",2005,"Number","Total Assisted Units",854
"Wethersfield","0900384900",2006,"Number","Total Assisted Units",872
"Wethersfield","0900384900",2007,"Number","Total Assisted Units",934
"Wethersfield","0900384900",2008,"Number","Total Assisted Units",960
"Wethersfield","0900384900",2009,"Number","Total Assisted Units",971
"Wethersfield","0900384900",2010,"Number","Total Assisted Units",932
"Wethersfield","0900384900",2011,"Number","Total Assisted Units",968
"Wethersfield","0900384900",2012,"Number","Total Assisted Units",968
"Wethersfield","0900384900",2013,"Number","Total Assisted Units",983
"Wethersfield","0900384900",2014,"Number","Total Assisted Units",980
"Wethersfield","0900384900",2015,"Number","Total Assisted Units",989
"Wethersfield","0900384900",2016,"Number","Total Assisted Units",945
"Willington","0901385950",2002,"Number","Total Assisted Units",58
"Willington","0901385950",2003,"Number","Total Assisted Units",40
"Willington","0901385950",2004,"Number","Total Assisted Units",161
"Willington","0901385950",2005,"Number","Total Assisted Units",164
"Willington","0901385950",2006,"Number","Total Assisted Units",165
"Willington","0901385950",2007,"Number","Total Assisted Units",192
"Willington","0901385950",2008,"Number","Total Assisted Units",195
"Willington","0901385950",2009,"Number","Total Assisted Units",196
"Willington","0901385950",2010,"Number","Total Assisted Units",197
"Willington","0901385950",2011,"Number","Total Assisted Units",196
"Willington","0901385950",2012,"Number","Total Assisted Units",199
"Willington","0901385950",2013,"Number","Total Assisted Units",212
"Willington","0901385950",2014,"Number","Total Assisted Units",207
"Willington","0901385950",2015,"Number","Total Assisted Units",208
"Willington","0901385950",2016,"Number","Total Assisted Units",197
"Wilton","0900186370",2002,"Number","Total Assisted Units",237
"Wilton","0900186370",2003,"Number","Total Assisted Units",156
"Wilton","0900186370",2004,"Number","Total Assisted Units",159
"Wilton","0900186370",2005,"Number","Total Assisted Units",162
"Wilton","0900186370",2006,"Number","Total Assisted Units",162
"Wilton","0900186370",2007,"Number","Total Assisted Units",162
"Wilton","0900186370",2008,"Number","Total Assisted Units",163
"Wilton","0900186370",2009,"Number","Total Assisted Units",163
"Wilton","0900186370",2010,"Number","Total Assisted Units",165
"Wilton","0900186370",2011,"Number","Total Assisted Units",165
"Wilton","0900186370",2012,"Number","Total Assisted Units",236
"Wilton","0900186370",2013,"Number","Total Assisted Units",247
"Wilton","0900186370",2014,"Number","Total Assisted Units",250
"Wilton","0900186370",2015,"Number","Total Assisted Units",254
"Wilton","0900186370",2016,"Number","Total Assisted Units",258
"Winchester","0900586440",2002,"Number","Total Assisted Units",641
"Winchester","0900586440",2003,"Number","Total Assisted Units",743
"Winchester","0900586440",2004,"Number","Total Assisted Units",513
"Winchester","0900586440",2005,"Number","Total Assisted Units",609
"Winchester","0900586440",2006,"Number","Total Assisted Units",612
"Winchester","0900586440",2007,"Number","Total Assisted Units",614
"Winchester","0900586440",2008,"Number","Total Assisted Units",593
"Winchester","0900586440",2009,"Number","Total Assisted Units",596
"Winchester","0900586440",2010,"Number","Total Assisted Units",680
"Winchester","0900586440",2011,"Number","Total Assisted Units",680
"Winchester","0900586440",2012,"Number","Total Assisted Units",707
"Winchester","0900586440",2013,"Number","Total Assisted Units",735
"Winchester","0900586440",2014,"Number","Total Assisted Units",979
"Winchester","0900586440",2015,"Number","Total Assisted Units",723
"Winchester","0900586440",2016,"Number","Total Assisted Units",656
"Windham","0901586790",2002,"Number","Total Assisted Units",2404
"Windham","0901586790",2003,"Number","Total Assisted Units",2480
"Windham","0901586790",2004,"Number","Total Assisted Units",2222
"Windham","0901586790",2005,"Number","Total Assisted Units",2479
"Windham","0901586790",2006,"Number","Total Assisted Units",2454
"Windham","0901586790",2007,"Number","Total Assisted Units",2444
"Windham","0901586790",2008,"Number","Total Assisted Units",2473
"Windham","0901586790",2009,"Number","Total Assisted Units",2587
"Windham","0901586790",2010,"Number","Total Assisted Units",2588
"Windham","0901586790",2011,"Number","Total Assisted Units",2679
"Windham","0901586790",2012,"Number","Total Assisted Units",2576
"Windham","0901586790",2013,"Number","Total Assisted Units",2775
"Windham","0901586790",2014,"Number","Total Assisted Units",2978
"Windham","0901586790",2015,"Number","Total Assisted Units",2992
"Windham","0901586790",2016,"Number","Total Assisted Units",2771
"Windham County","09015",2002,"Number","Total Assisted Units",6502
"Windham County","09015",2003,"Number","Total Assisted Units",6197
"Windham County","09015",2004,"Number","Total Assisted Units",5475
"Windham County","09015",2005,"Number","Total Assisted Units",5802
"Windham County","09015",2006,"Number","Total Assisted Units",5538
"Windham County","09015",2007,"Number","Total Assisted Units",5605
"Windham County","09015",2008,"Number","Total Assisted Units",5556
"Windham County","09015",2009,"Number","Total Assisted Units",5825
"Windham County","09015",2010,"Number","Total Assisted Units",5790
"Windham County","09015",2011,"Number","Total Assisted Units",5902
"Windham County","09015",2012,"Number","Total Assisted Units",6018
"Windham County","09015",2013,"Number","Total Assisted Units",6827
"Windham County","09015",2014,"Number","Total Assisted Units",7001
"Windham County","09015",2015,"Number","Total Assisted Units",6761
"Windham County","09015",2016,"Number","Total Assisted Units",6155
"Windsor","0900387000",2002,"Number","Total Assisted Units",678
"Windsor","0900387000",2003,"Number","Total Assisted Units",744
"Windsor","0900387000",2004,"Number","Total Assisted Units",669
"Windsor","0900387000",2005,"Number","Total Assisted Units",635
"Windsor","0900387000",2006,"Number","Total Assisted Units",634
"Windsor","0900387000",2007,"Number","Total Assisted Units",696
"Windsor","0900387000",2008,"Number","Total Assisted Units",739
"Windsor","0900387000",2009,"Number","Total Assisted Units",756
"Windsor","0900387000",2010,"Number","Total Assisted Units",737
"Windsor","0900387000",2011,"Number","Total Assisted Units",778
"Windsor","0900387000",2012,"Number","Total Assisted Units",841
"Windsor","0900387000",2013,"Number","Total Assisted Units",861
"Windsor","0900387000",2014,"Number","Total Assisted Units",878
"Windsor","0900387000",2015,"Number","Total Assisted Units",824
"Windsor","0900387000",2016,"Number","Total Assisted Units",769
"Windsor Locks","0900387070",2002,"Number","Total Assisted Units",436
"Windsor Locks","0900387070",2003,"Number","Total Assisted Units",444
"Windsor Locks","0900387070",2004,"Number","Total Assisted Units",426
"Windsor Locks","0900387070",2005,"Number","Total Assisted Units",419
"Windsor Locks","0900387070",2006,"Number","Total Assisted Units",424
"Windsor Locks","0900387070",2007,"Number","Total Assisted Units",436
"Windsor Locks","0900387070",2008,"Number","Total Assisted Units",448
"Windsor Locks","0900387070",2009,"Number","Total Assisted Units",457
"Windsor Locks","0900387070",2010,"Number","Total Assisted Units",462
"Windsor Locks","0900387070",2011,"Number","Total Assisted Units",468
"Windsor Locks","0900387070",2012,"Number","Total Assisted Units",497
"Windsor Locks","0900387070",2013,"Number","Total Assisted Units",502
"Windsor Locks","0900387070",2014,"Number","Total Assisted Units",477
"Windsor Locks","0900387070",2015,"Number","Total Assisted Units",486
"Windsor Locks","0900387070",2016,"Number","Total Assisted Units",460
"Wolcott","0900987560",2002,"Number","Total Assisted Units",364
"Wolcott","0900987560",2003,"Number","Total Assisted Units",325
"Wolcott","0900987560",2004,"Number","Total Assisted Units",421
"Wolcott","0900987560",2005,"Number","Total Assisted Units",427
"Wolcott","0900987560",2006,"Number","Total Assisted Units",434
"Wolcott","0900987560",2007,"Number","Total Assisted Units",447
"Wolcott","0900987560",2008,"Number","Total Assisted Units",442
"Wolcott","0900987560",2009,"Number","Total Assisted Units",444
"Wolcott","0900987560",2010,"Number","Total Assisted Units",445
"Wolcott","0900987560",2011,"Number","Total Assisted Units",437
"Wolcott","0900987560",2012,"Number","Total Assisted Units",436
"Wolcott","0900987560",2013,"Number","Total Assisted Units",446
"Wolcott","0900987560",2014,"Number","Total Assisted Units",448
"Wolcott","0900987560",2015,"Number","Total Assisted Units",471
"Wolcott","0900987560",2016,"Number","Total Assisted Units",443
"Woodbridge","0900987700",2002,"Number","Total Assisted Units",21
"Woodbridge","0900987700",2003,"Number","Total Assisted Units",37
"Woodbridge","0900987700",2004,"Number","Total Assisted Units",37
"Woodbridge","0900987700",2005,"Number","Total Assisted Units",38
"Woodbridge","0900987700",2006,"Number","Total Assisted Units",40
"Woodbridge","0900987700",2007,"Number","Total Assisted Units",40
"Woodbridge","0900987700",2008,"Number","Total Assisted Units",39
"Woodbridge","0900987700",2009,"Number","Total Assisted Units",39
"Woodbridge","0900987700",2010,"Number","Total Assisted Units",41
"Woodbridge","0900987700",2011,"Number","Total Assisted Units",41
"Woodbridge","0900987700",2012,"Number","Total Assisted Units",39
"Woodbridge","0900987700",2013,"Number","Total Assisted Units",39
"Woodbridge","0900987700",2014,"Number","Total Assisted Units",41
"Woodbridge","0900987700",2015,"Number","Total Assisted Units",41
"Woodbridge","0900987700",2016,"Number","Total Assisted Units",41
"Woodbury","0900587910",2002,"Number","Total Assisted Units",67
"Woodbury","0900587910",2003,"Number","Total Assisted Units",79
"Woodbury","0900587910",2004,"Number","Total Assisted Units",78
"Woodbury","0900587910",2005,"Number","Total Assisted Units",80
"Woodbury","0900587910",2006,"Number","Total Assisted Units",80
"Woodbury","0900587910",2007,"Number","Total Assisted Units",79
"Woodbury","0900587910",2008,"Number","Total Assisted Units",80
"Woodbury","0900587910",2009,"Number","Total Assisted Units",80
"Woodbury","0900587910",2010,"Number","Total Assisted Units",80
"Woodbury","0900587910",2011,"Number","Total Assisted Units",83
"Woodbury","0900587910",2012,"Number","Total Assisted Units",83
"Woodbury","0900587910",2013,"Number","Total Assisted Units",89
"Woodbury","0900587910",2014,"Number","Total Assisted Units",86
"Woodbury","0900587910",2015,"Number","Total Assisted Units",88
"Woodbury","0900587910",2016,"Number","Total Assisted Units",84
"Woodstock","0901588190",2002,"Number","Total Assisted Units",92
"Woodstock","0901588190",2003,"Number","Total Assisted Units",90
"Woodstock","0901588190",2004,"Number","Total Assisted Units",69
"Woodstock","0901588190",2005,"Number","Total Assisted Units",58
"Woodstock","0901588190",2006,"Number","Total Assisted Units",59
"Woodstock","0901588190",2007,"Number","Total Assisted Units",56
"Woodstock","0901588190",2008,"Number","Total Assisted Units",60
"Woodstock","0901588190",2009,"Number","Total Assisted Units",63
"Woodstock","0901588190",2010,"Number","Total Assisted Units",66
"Woodstock","0901588190",2011,"Number","Total Assisted Units",66
"Woodstock","0901588190",2012,"Number","Total Assisted Units",79
"Woodstock","0901588190",2013,"Number","Total Assisted Units",114
"Woodstock","0901588190",2014,"Number","Total Assisted Units",99
"Woodstock","0901588190",2015,"Number","Total Assisted Units",98
"Woodstock","0901588190",2016,"Number","Total Assisted Units",74
